"geoid","name","lat","lon","parse","uace","uaNAME","uaNAMELSAD10"
"390351223001","Block Group 1","+41.4352673","-081.5603681","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351223002","Block Group 2","+41.4287674","-081.5582395","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351232002","Block Group 2","+41.4671609","-081.7889387","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351232003","Block Group 3","+41.4654200","-081.7965363","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351232001","Block Group 1","+41.4602922","-081.8004327","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351238002","Block Group 2","+41.4252804","-081.8232713","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351238001","Block Group 1","+41.4324165","-081.8187742","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351242013","Block Group 3","+41.4414273","-081.7922457","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351242011","Block Group 1","+41.4494669","-081.7920448","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351242012","Block Group 2","+41.4441863","-081.7984792","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351381102","Block Group 2","+41.4004330","-081.7886698","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351381101","Block Group 1","+41.3912563","-081.7929577","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351189002","Block Group 2","+41.5063940","-081.6208961","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351189001","Block Group 1","+41.5076566","-081.6250117","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351517002","Block Group 2","+41.5188165","-081.5939628","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351517001","Block Group 1","+41.5203159","-081.5898509","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351011022","Block Group 2","+41.4835009","-081.7569434","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351011023","Block Group 3","+41.4854773","-081.7650042","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351011021","Block Group 1","+41.4849215","-081.7527171","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351018002","Block Group 2","+41.4723503","-081.7401610","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351018001","Block Group 1","+41.4794353","-081.7393170","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351018003","Block Group 3","+41.4752236","-081.7377544","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351029002","Block Group 2","+41.4661042","-081.7110203","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351029001","Block Group 1","+41.4678644","-081.7061075","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351035001","Block Group 1","+41.4769314","-081.7209495","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351035002","Block Group 2","+41.4834222","-081.7191348","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351173001","Block Group 1","+41.5575647","-081.5786608","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351173002","Block Group 2","+41.5521476","-081.5882242","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351173003","Block Group 3","+41.5543288","-081.5829936","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351179002","Block Group 2","+41.5490639","-081.5621472","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351179001","Block Group 1","+41.5570153","-081.5549394","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351301033","Block Group 3","+41.4853543","-081.9646354","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351301031","Block Group 1","+41.4859846","-081.9555762","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351301062","Block Group 2","+41.4824561","-081.8917057","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351301064","Block Group 4","+41.4815695","-081.9033679","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351301063","Block Group 3","+41.4791481","-081.8930271","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351322002","Block Group 2","+41.3906758","-081.5294031","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351322001","Block Group 1","+41.3922032","-081.5175307","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351033002","Block Group 2","+41.4936196","-081.7103818","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351033001","Block Group 1","+41.4954800","-081.7063864","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351123011","Block Group 1","+41.5115913","-081.6483998","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351123012","Block Group 2","+41.5067588","-081.6475790","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351070002","Block Group 2","+41.4263766","-081.6837513","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351070001","Block Group 1","+41.4361615","-081.6765361","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351051001","Block Group 1","+41.4586026","-081.7226530","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351051002","Block Group 2","+41.4600572","-081.7273635","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351051003","Block Group 3","+41.4544499","-081.7310917","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351410001","Block Group 1","+41.5130734","-081.5843041","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351741062","Block Group 2","+41.4307291","-081.8942181","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351741061","Block Group 1","+41.4371089","-081.8982838","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351836051","Block Group 1","+41.4622277","-081.5385105","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351836052","Block Group 2","+41.4594432","-081.5419652","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351301052","Block Group 2","+41.4811673","-081.9160465","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351301051","Block Group 1","+41.4807098","-081.9082848","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351171023","Block Group 3","+41.5649674","-081.5830494","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351171022","Block Group 2","+41.5622988","-081.5807337","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351171021","Block Group 1","+41.5599173","-081.5885145","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351416012","Block Group 2","+41.4880828","-081.5606183","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351416011","Block Group 1","+41.4930071","-081.5606015","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351515002","Block Group 2","+41.5253394","-081.5847630","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351515001","Block Group 1","+41.5275341","-081.5871597","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351518001","Block Group 1","+41.5286945","-081.5948584","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351518002","Block Group 2","+41.5236855","-081.5953760","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351531032","Block Group 2","+41.4284687","-081.8658852","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351531031","Block Group 1","+41.4226622","-081.8627064","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351541001","Block Group 1","+41.4324208","-081.6281958","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351541002","Block Group 2","+41.4315392","-081.6214066","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351542001","Block Group 1","+41.4338535","-081.6128256","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351542002","Block Group 2","+41.4288350","-081.6055767","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351544003","Block Group 3","+41.4268175","-081.6287356","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351544001","Block Group 1","+41.4270065","-081.6232906","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351544002","Block Group 2","+41.4226376","-081.6327850","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351545014","Block Group 4","+41.4189474","-081.6155965","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351545012","Block Group 2","+41.4222931","-081.6167078","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351545013","Block Group 3","+41.4145035","-081.6154625","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351545011","Block Group 1","+41.4261095","-081.6166470","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351613001","Block Group 1","+41.4809560","-081.7969397","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351613002","Block Group 2","+41.4735898","-081.7977414","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351404002","Block Group 2","+41.5274244","-081.5451937","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351404001","Block Group 1","+41.5314609","-081.5459392","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351404003","Block Group 3","+41.5228718","-081.5440467","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351411004","Block Group 4","+41.5057759","-081.5943812","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351411003","Block Group 3","+41.5070115","-081.5881873","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351411001","Block Group 1","+41.5104213","-081.5746184","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351411002","Block Group 2","+41.5094808","-081.5816611","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351413001","Block Group 1","+41.4979581","-081.5981301","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351413002","Block Group 2","+41.4937059","-081.5856874","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351960001","Block Group 1","+41.5232248","-081.5677394","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351960002","Block Group 2","+41.5209650","-081.5625207","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351019012","Block Group 2","+41.4749939","-081.7327850","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351019011","Block Group 1","+41.4802922","-081.7327860","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351214031","Block Group 1","+41.4432472","-081.5872236","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351214032","Block Group 2","+41.4442099","-081.5974528","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351214033","Block Group 3","+41.4394289","-081.5825210","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351341001","Block Group 1","+41.3848074","-081.8584300","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351015012","Block Group 2","+41.4741085","-081.7572490","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351015011","Block Group 1","+41.4750371","-081.7549127","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390359805001","Block Group 1","+41.4056422","-081.8526903","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351082012","Block Group 2","+41.5150832","-081.6633366","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351964002","Block Group 2","+41.4434679","-081.7728661","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351964001","Block Group 1","+41.4468451","-081.7738110","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351964003","Block Group 3","+41.4388816","-081.7749930","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351097012","Block Group 2","+41.4912206","-081.6640718","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351097011","Block Group 1","+41.4868998","-081.6622726","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351109014","Block Group 4","+41.4589067","-081.6671657","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351109012","Block Group 2","+41.4598624","-081.6530345","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351109013","Block Group 3","+41.4631982","-081.6742463","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351109011","Block Group 1","+41.4539513","-081.6530744","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351078023","Block Group 3","+41.5045363","-081.6768766","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351078022","Block Group 2","+41.5031832","-081.6849527","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351078021","Block Group 1","+41.5092402","-081.6816286","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351961002","Block Group 2","+41.4503628","-081.6575400","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351961001","Block Group 1","+41.4361735","-081.6537132","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351961003","Block Group 3","+41.4517234","-081.6671079","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351083012","Block Group 2","+41.5061808","-081.6564258","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351083011","Block Group 1","+41.5077307","-081.6675118","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351087013","Block Group 3","+41.4945914","-081.6545070","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351087011","Block Group 1","+41.4996573","-081.6588147","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351087012","Block Group 2","+41.4991702","-081.6694418","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351181012","Block Group 2","+41.5248597","-081.6214302","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351181011","Block Group 1","+41.5267144","-081.6182324","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351183012","Block Group 2","+41.5181840","-081.6106393","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351183013","Block Group 3","+41.5201841","-081.6082341","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351183011","Block Group 1","+41.5171772","-081.6165937","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351145012","Block Group 2","+41.4712063","-081.6268141","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351145011","Block Group 1","+41.4844944","-081.6237824","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351956004","Block Group 4","+41.3980553","-081.5010640","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351956001","Block Group 1","+41.3765142","-081.5038743","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351956003","Block Group 3","+41.3897433","-081.5028358","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351956002","Block Group 2","+41.3950822","-081.5113075","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351016031","Block Group 1","+41.4683941","-081.7530537","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351016033","Block Group 3","+41.4736095","-081.7526154","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351016032","Block Group 2","+41.4737793","-081.7497768","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351275011","Block Group 1","+41.4535103","-081.6212957","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351275013","Block Group 3","+41.4510647","-081.6106823","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351275012","Block Group 2","+41.4551141","-081.6060974","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351093011","Block Group 1","+41.4947546","-081.6701008","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351098013","Block Group 3","+41.4895948","-081.6551213","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351098012","Block Group 2","+41.4855476","-081.6555938","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351098011","Block Group 1","+41.4917084","-081.6544148","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351962003","Block Group 3","+41.5896490","-081.5050517","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351962002","Block Group 2","+41.5959758","-081.4950684","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351962001","Block Group 1","+41.5895537","-081.4940765","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351959003","Block Group 3","+41.4414592","-081.3829299","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351959004","Block Group 4","+41.4420411","-081.3945693","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351959002","Block Group 2","+41.4269913","-081.3824380","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351963003","Block Group 3","+41.4327277","-081.4494114","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351957005","Block Group 5","+41.3863252","-081.4916759","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351957004","Block Group 4","+41.3691422","-081.4952749","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351957002","Block Group 2","+41.3593256","-081.5108765","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351957003","Block Group 3","+41.3595059","-081.4717946","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351957001","Block Group 1","+41.3640980","-081.5029471","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390359801001","Block Group 1","+41.4823893","-081.6748324","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390359811001","Block Group 1","+41.4070955","-081.8282371","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351381061","Block Group 1","+41.3987390","-081.8230640","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351381062","Block Group 2","+41.3920265","-081.8291369","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351077012","Block Group 2","+41.4979138","-081.6803277","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351077011","Block Group 1","+41.4972360","-081.6940341","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351121001","Block Group 1","+41.5164263","-081.6462659","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351121002","Block Group 2","+41.5171025","-081.6375866","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351235023","Block Group 3","+41.4546540","-081.8005623","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351235021","Block Group 1","+41.4608756","-081.7925076","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351235022","Block Group 2","+41.4571225","-081.7945303","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351024023","Block Group 3","+41.4679015","-081.7397377","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351024022","Block Group 2","+41.4672584","-081.7441230","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351024021","Block Group 1","+41.4658960","-081.7473496","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351551022","Block Group 2","+41.5415388","-081.4831452","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351551021","Block Group 1","+41.5348642","-081.4706735","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351117001","Block Group 1","+41.5266716","-081.6351095","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351117002","Block Group 2","+41.5246204","-081.6381283","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351776061","Block Group 1","+41.3777234","-081.7401212","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351776062","Block Group 2","+41.3668466","-081.7490749","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351776072","Block Group 2","+41.3531935","-081.7546175","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351776071","Block Group 1","+41.3564706","-081.7539434","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351776085","Block Group 5","+41.3821337","-081.7288006","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351776084","Block Group 4","+41.3727501","-081.7253543","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351776083","Block Group 3","+41.3792771","-081.7169398","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351776081","Block Group 1","+41.3921968","-081.7172685","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351776082","Block Group 2","+41.3782889","-081.7295129","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351776092","Block Group 2","+41.3661974","-081.7289507","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351776091","Block Group 1","+41.3559173","-081.7296278","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351781011","Block Group 1","+41.3863740","-081.7739288","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351781013","Block Group 3","+41.3924381","-081.7766300","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351781012","Block Group 2","+41.3875536","-081.7802653","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351781024","Block Group 4","+41.3950635","-081.7617957","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351781025","Block Group 5","+41.4022271","-081.7635663","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351781023","Block Group 3","+41.4028038","-081.7516187","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351781022","Block Group 2","+41.3984100","-081.7558093","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351781021","Block Group 1","+41.3969152","-081.7671882","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351791012","Block Group 2","+41.4703410","-081.4783092","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351791022","Block Group 2","+41.4691300","-081.4490948","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351801022","Block Group 2","+41.5495995","-081.5194382","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351801021","Block Group 1","+41.5452853","-081.4925770","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351801023","Block Group 3","+41.5458349","-081.5030747","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351801031","Block Group 1","+41.5705352","-081.5052019","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351801032","Block Group 2","+41.5560597","-081.5125303","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351811002","Block Group 2","+41.4830457","-081.8396955","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351811004","Block Group 4","+41.4767871","-081.8580133","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351811003","Block Group 3","+41.4791689","-081.8495003","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351811005","Block Group 5","+41.4735777","-081.8675649","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351122002","Block Group 2","+41.5179451","-081.6322723","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351122001","Block Group 1","+41.5182378","-081.6259609","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351812014","Block Group 4","+41.4629387","-081.8579426","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351812011","Block Group 1","+41.4546290","-081.8613225","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351812015","Block Group 5","+41.4536693","-081.8690245","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351812012","Block Group 2","+41.4680963","-081.8635607","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351812013","Block Group 3","+41.4602880","-081.8690232","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351812044","Block Group 4","+41.4578554","-081.8449051","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351812042","Block Group 2","+41.4630667","-081.8431338","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351812043","Block Group 3","+41.4611808","-081.8377688","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351812041","Block Group 1","+41.4678322","-081.8472124","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351821032","Block Group 2","+41.4009886","-081.6777115","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351821031","Block Group 1","+41.4082870","-081.6754419","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351821042","Block Group 2","+41.3953624","-081.6768212","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351821041","Block Group 1","+41.3884459","-081.6784339","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351821063","Block Group 3","+41.3563623","-081.6665428","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351821062","Block Group 2","+41.3562499","-081.6785464","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351821061","Block Group 1","+41.3651476","-081.6725702","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351831001","Block Group 1","+41.4842672","-081.5778717","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351831002","Block Group 2","+41.4800955","-081.5750394","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351831003","Block Group 3","+41.4900457","-081.5902994","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351832001","Block Group 1","+41.4803426","-081.5396393","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351832003","Block Group 3","+41.4810446","-081.5529424","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351832002","Block Group 2","+41.4764074","-081.5494593","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351833003","Block Group 3","+41.4831075","-081.5222293","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351833004","Block Group 4","+41.4757605","-081.5209114","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351833001","Block Group 1","+41.4827903","-081.5122025","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351833002","Block Group 2","+41.4831248","-081.5318016","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351834021","Block Group 1","+41.4700596","-081.5764581","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351835011","Block Group 1","+41.4698073","-081.5334812","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351835012","Block Group 2","+41.4661224","-081.5415464","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351835013","Block Group 3","+41.4710996","-081.5430625","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351835021","Block Group 1","+41.4655947","-081.5586642","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351835022","Block Group 2","+41.4690573","-081.5620052","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351835023","Block Group 3","+41.4720159","-081.5573525","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351835024","Block Group 4","+41.4679273","-081.5501837","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351836031","Block Group 1","+41.4627290","-081.5687369","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351836032","Block Group 2","+41.4590895","-081.5687122","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351841031","Block Group 1","+41.4182567","-081.4595609","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351841032","Block Group 2","+41.4020516","-081.4491522","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
